index,name,time,rating,item,sentiment,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence
17977,경쟁사,2023-02-28,3,식물영양제,부정,coupang,"[('별로', 'Noun'), ('효과', 'Noun'), ('를', 'Josa'), ('몰다', 'Verb')]",['효과'],['몰다'],"['효과', '몰다']",별로 효과를 몰겠음,별로 효과를 몰겠음
17978,경쟁사,2023-02-28,3,식물영양제,부정,coupang,"[('화분', 'Noun'), ('마다', 'Josa'), ('다', 'Adverb'), ('뿌리다', 'Verb'), ('주다', 'Verb'), ('효과', 'Noun'), ('없다', 'Adjective'), ('조금', 'Noun'), ('만', 'Josa'), ('벌레', 'Noun'), ('들', 'Suffix'), ('그대로', 'Noun'), ('있다', 'Adjective'), ('액체', 'Noun'), ('형', 'Suffix'), ('이', 'Josa'), ('더', 'Noun'), ('나다', 'Verb'), ('같다', 'Adjective')]","['화분', '효과', '조금', '벌레', '액체']","['뿌리다', '주다', '없다', '있다', '나다', '같다']","['화분', '효과', '조금', '벌레', '액체', '뿌리다', '주다', '없다', '있다', '나다', '같다']",화분마다 다 뿌려줬는데 효과없음조금만 벌레들 그대로 있음액체형이 더 나을것 같네요,화분마다 다 뿌려줬는데 효과없음조금만 벌레들 그대로 있음액체형이 더 나을것 같네요
17997,경쟁사,2022-12-04,4,식물영양제,부정,coupang,"[('베란다', 'Noun'), ('에서', 'Josa'), ('채소', 'Noun'), ('키우다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]","['베란다', '채소', '사용']","['키우다', '하다']","['베란다', '채소', '사용', '키우다', '하다']",베란다에서 채소 키우는데 사용하려고요,베란다에서 채소 키우는데 사용하려고요
17998,경쟁사,2022-12-04,4,식물영양제,부정,coupang,"[('아파트', 'Noun'), ('베란다', 'Noun'), ('에서', 'Josa'), ('채소', 'Noun'), ('들', 'Suffix'), ('키우다', 'Verb'), ('흙', 'Noun'), ('에서', 'Josa'), ('날', 'Noun'), ('파리', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('너무', 'Adverb'), ('많이', 'Adverb'), ('날아다니다', 'Verb'), ('대유', 'Noun'), ('총', 'Modifier'), ('진싹', 'Noun'), ('이', 'Josa'), ('좋다', 'Adjective'), ('구입', 'Noun'), ('하다', 'Verb')]","['아파트', '베란다', '채소', '흙', '날파리', '대유', '총진싹', '구입']","['키우다', '날아다니다', '좋다', '하다']","['아파트', '베란다', '채소', '흙', '날파리', '대유', '총진싹', '구입', '키우다', '날아다니다', '좋다', '하다']",아파트 베란다에서 채소들 키우면서 흙에서 날파리들이 너무 많이 날아다녀 대유 총진싹이 좋다기에 구입했어요,아파트 베란다에서 채소들 키우면서 흙에서 날파리들이 너무 많이 날아다녀 대유 총진싹이 좋다기에 구입했어요
17999,경쟁사,2022-12-04,4,식물영양제,부정,coupang,"[('흙속', 'Noun'), ('에도', 'Josa'), ('섞다', 'Verb'), ('위', 'Noun'), ('에도', 'Josa'), ('뿌리다', 'Verb'), ('뭐', 'Noun'), ('가', 'Josa'), ('잘', 'VerbPrefix'), ('못', 'VerbPrefix'), ('되다', 'Verb'), ('건지다', 'Verb'), ('저', 'Noun'), ('는', 'Josa'), ('별', 'Noun'), ('효과', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]","['흙속', '위', '효과']","['섞다', '뿌리다', '되다', '건지다', '없다', '같다']","['흙속', '위', '효과', '섞다', '뿌리다', '되다', '건지다', '없다', '같다']",흙속에도 섞고 위에도 뿌려주었는데 뭐가 잘못된건지 저는 별 효과가 없는 것 같아요,흙속에도 섞고 위에도 뿌려주었는데 뭐가 잘못된건지 저는 별 효과가 없는 것 같아요
18000,경쟁사,2022-12-04,4,식물영양제,부정,coupang,"[('그래도', 'Adverb'), ('꾸준하다', 'Adjective'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb'), ('하다', 'Verb')]",['사용'],"['꾸준하다', '하다', '보다', '하다']","['사용', '꾸준하다', '하다', '보다', '하다']",그래도 꾸준히 사용해 보려고 합니다,그래도 꾸준히 사용해 보려고 합니다
18005,경쟁사,2022-07-08,4,식물영양제,부정,coupang,"[('토양', 'Noun'), ('속', 'Modifier'), ('해충', 'Noun'), ('싹', 'Noun'), ('아직', 'Adverb'), ('사용', 'Noun'), ('전', 'Noun'), ('인데', 'Josa'), ('신', 'Noun'), ('패', 'Noun'), ('랑', 'Josa'), ('이', 'Determiner'), ('거', 'Noun'), ('랑', 'Josa'), ('같이', 'Adverb'), ('사용', 'Noun'), ('하다', 'Verb'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('나', 'Josa'), ('화분', 'Noun'), ('에', 'Josa'), ('생기다', 'Verb'), ('벌레', 'Noun'), ('퇴치', 'Noun'), ('하다', 'Verb'), ('사다', 'Verb')]","['토양속해충', '사용전', '신', '패랑', '거', '사용', '뿌리파리', '화분', '벌레', '퇴치']","['하다', '생기다', '하다', '사다']","['토양속해충', '사용전', '신', '패랑', '거', '사용', '뿌리파리', '화분', '벌레', '퇴치', '하다', '생기다', '하다', '사다']",토양속해충싹 아직 사용전인데 신 패랑 이거랑 같이 사용해서 뿌리파리나 화분에 생기는 벌레 퇴치하려고 샀어요,토양속해충싹 아직 사용전인데 신 패랑 이거랑 같이 사용해서 뿌리파리나 화분에 생기는 벌레 퇴치하려고 샀어요
18006,경쟁사,2022-07-08,4,식물영양제,부정,coupang,"[('개봉', 'Noun'), ('후', 'Noun'), ('미생물', 'Noun'), ('이', 'Josa'), ('줄어들다', 'Verb'), ('수', 'Noun'), ('있다', 'Adjective'), ('가급적', 'Adverb'), ('빨리', 'Adverb'), ('쓰다', 'Verb'), ('되어다', 'Verb')]","['개봉', '후', '미생물']","['줄어들다', '있다', '쓰다', '되어다']","['개봉', '후', '미생물', '줄어들다', '있다', '쓰다', '되어다']",개봉후 미생물이 줄어들 수 있다고 가급적 빨리 쓰라고 되어있네요,개봉후 미생물이 줄어들 수 있다고 가급적 빨리 쓰라고 되어있네요
18007,경쟁사,2022-07-08,4,식물영양제,부정,coupang,"[('사용', 'Noun'), ('해보다', 'Verb'), ('추가', 'Noun'), ('리뷰', 'Noun'), ('해보다', 'Verb')]","['사용', '추가리뷰']","['해보다', '해보다']","['사용', '추가리뷰', '해보다', '해보다']",사용해보고 추가리뷰해볼께요,사용해보고 추가리뷰해볼께요
18035,경쟁사,2022-07-06,4,식물영양제,부정,coupang,"[('솔직하다', 'Adjective'), ('모르다', 'Verb'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('가', 'Josa'), ('생기다', 'Verb'), ('구', 'Modifier'), ('매', 'Modifier'), ('후', 'Noun'), ('에', 'Josa'), ('꾸준하다', 'Adjective'), ('뿌리다', 'Verb'), ('주다', 'Verb'), ('아무리', 'Adverb'), ('서서히', 'Noun'), ('나타나다', 'Verb'), ('감안', 'Noun'), ('하다', 'Verb'), ('2', 'Number'), ('주', 'Modifier'), ('동안', 'Noun'), ('줄어들다', 'Verb'), ('느낌', 'Noun'), ('이', 'Josa'), ('없다', 'Adjective')]","['뿌리파리', '구매', '후', '감안', '주동안', '느낌']","['솔직하다', '모르다', '생기다', '꾸준하다', '뿌리다', '주다', '나타나다', '하다', '줄어들다', '없다']","['뿌리파리', '구매', '후', '감안', '주동안', '느낌', '솔직하다', '모르다', '생기다', '꾸준하다', '뿌리다', '주다', '나타나다', '하다', '줄어들다', '없다']",솔직히 모르겠는데 뿌리파리가 생겨서 구매후에 꾸준히 뿌려줬는데아무리 서서히 나타나는거라고 감안해도2주동안 줄어든다는 느낌이 없어요,솔직히 모르겠는데 뿌리파리가 생겨서 구매후에 꾸준히 뿌려줬는데아무리 서서히 나타나는거라고 감안해도2주동안 줄어든다는 느낌이 없어요
18036,경쟁사,2022-07-06,4,식물영양제,부정,coupang,"[('그래서', 'Adverb'), ('아예', 'Noun'), ('화분', 'Noun'), ('드러내다', 'Verb'), ('때', 'Noun'), ('분갈이', 'Noun'), ('하다', 'Verb'), ('흙', 'Noun'), ('에도', 'Josa'), ('섞다', 'Verb'), ('고위', 'Noun'), ('에', 'Josa'), ('뿌리다', 'Verb'), ('흡수', 'Noun'), ('도', 'Josa'), ('시키다', 'Verb'), ('효과', 'Noun'), ('모르다', 'Verb')]","['화분', '때', '분갈이', '흙', '고위', '흡수', '효과']","['드러내다', '하다', '섞다', '뿌리다', '시키다', '모르다']","['화분', '때', '분갈이', '흙', '고위', '흡수', '효과', '드러내다', '하다', '섞다', '뿌리다', '시키다', '모르다']",그래서 아예 화분 드러낼때 분갈이하면서 흙에도 섞어주고위에 뿌려서 흡수도 시켰는데도 효과 모르겠어요,그래서 아예 화분 드러낼때 분갈이하면서 흙에도 섞어주고위에 뿌려서 흡수도 시켰는데도 효과 모르겠어요
18037,경쟁사,2022-07-06,4,식물영양제,부정,coupang,"[('기대', 'Noun'), ('너무', 'Adverb'), ('하다', 'Verb'), ('말다', 'Verb')]",['기대'],"['하다', '말다']","['기대', '하다', '말다']",기대 너무 하지마시길,기대 너무 하지마시길
18047,경쟁사,2022-05-18,4,식물영양제,부정,coupang,"[('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('기대', 'Noun'), ('해보다', 'Verb')]","['효과', '기대']","['있다', '해보다']","['효과', '기대', '있다', '해보다']",효과가 있기를 기대해봅니다,효과가 있기를 기대해봅니다
18048,경쟁사,2022-05-18,4,식물영양제,부정,coupang,"[('베란다', 'Noun'), ('화단', 'Noun'), ('에', 'Josa'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('많이', 'Adverb'), ('생기다', 'Verb'), ('파리', 'Noun'), ('를', 'Josa'), ('잡다', 'Verb'), ('안되다', 'Adjective'), ('같다', 'Adjective'), ('구입', 'Noun'), ('하다', 'Verb')]","['베란다', '화단', '뿌리파리', '구입']","['생기다', '잡다', '안되다', '같다', '하다']","['베란다', '화단', '뿌리파리', '구입', '생기다', '잡다', '안되다', '같다', '하다']",베란다 화단에 뿌리파리가 너무 많이 생겨서 파리를 잡는것만으로는 안될것같아서 구입했어요,베란다 화단에 뿌리파리가 너무 많이 생겨서 파리를 잡는것만으로는 안될것같아서 구입했어요
18049,경쟁사,2022-05-18,4,식물영양제,부정,coupang,"[('처음', 'Noun'), ('부터', 'Josa'), ('많다', 'Adjective'), ('양', 'Noun'), ('을', 'Josa'), ('주다', 'Verb'), ('혹시', 'Noun'), ('식물', 'Noun'), ('에', 'Josa'), ('영향', 'Noun'), ('을', 'Josa'), ('미치다', 'Adjective'), ('않다', 'Verb'), ('걱정', 'Noun'), ('돼다', 'Verb'), ('조금씩', 'Adverb'), ('양', 'Noun'), ('을', 'Josa'), ('늘리다', 'Verb')]","['처음', '양', '주', '식물', '영향', '걱정', '조금', '양']","['많다', '주다', '미치다', '않다', '돼다', '늘리다']","['처음', '양', '주', '식물', '영향', '걱정', '조금', '양', '많다', '주다', '미치다', '않다', '돼다', '늘리다']",처음부터 많은 양을주면 혹시 식물에 영향을 미치지 않을까 걱정돼서 조금씩 양을 늘리고있어요,처음부터 많은 양을주면 혹시 식물에 영향을 미치지 않을까 걱정돼서 조금씩 양을 늘리고있어요
18050,경쟁사,2022-05-18,4,식물영양제,부정,coupang,"[('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('좋다', 'Adjective')]",['효과'],"['있다', '좋다']","['효과', '있다', '좋다']",효과가 있으면 좋겠어요,효과가 있으면 좋겠어요
18062,경쟁사,2022-08-07,4,식물영양제,부정,coupang,"[('효과', 'Noun'), ('가', 'Josa'), ('아주아주', 'Adverb'), ('천천히', 'Adverb'), ('나타나다', 'Verb'), ('식다', 'Verb'), ('하다', 'Verb'), ('때', 'Noun'), ('흙', 'Noun'), ('에', 'Josa'), ('섞다', 'Verb'), ('보다', 'Verb')]","['효과가', '식재', '때', '흙']","['나타나다', '식다', '하다', '섞다', '보다']","['효과가', '식재', '때', '흙', '나타나다', '식다', '하다', '섞다', '보다']",효과가아주아주 천천히 나타나고 식재할때 흙에 섞어줘야하나봐요,효과가아주아주 천천히 나타나고 식재할때 흙에 섞어줘야하나봐요
18063,경쟁사,2022-08-07,4,식물영양제,부정,coupang,"[('겉흙', 'Noun'), ('에', 'Josa'), ('뿌리다', 'Verb'), ('아주아주', 'Adverb'), ('느리다', 'Adjective'), ('효과', 'Noun'), ('가', 'Josa'), ('나타나다', 'Verb')]","['겉흙', '효과']","['뿌리다', '느리다', '나타나다']","['겉흙', '효과', '뿌리다', '느리다', '나타나다']",겉흙에 뿌려주면 아주아주 느리게 효과가 나타나요,겉흙에 뿌려주면 아주아주 느리게 효과가 나타나요
18064,경쟁사,2022-08-07,4,식물영양제,부정,coupang,"[('한여름', 'Noun'), ('에', 'Josa'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('가', 'Josa'), ('창궐', 'Noun'), ('하', 'Suffix'), ('지', 'Josa'), ('않다', 'Verb'), ('보다', 'Verb'), ('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('있다', 'Adjective'), ('박멸', 'Noun'), ('은', 'Josa'), ('아니다', 'Adjective')]","['여름', '뿌리파리', '창궐', '효과', '박멸']","['않다', '보다', '있다', '있다', '아니다']","['여름', '뿌리파리', '창궐', '효과', '박멸', '않다', '보다', '있다', '있다', '아니다']",한여름에 뿌리파리가 창궐하지 않은거보면 효과가 있긴 있는건데 박멸은 아니예요,한여름에 뿌리파리가 창궐하지 않은거보면 효과가 있긴 있는건데 박멸은 아니예요
18072,경쟁사,2022-05-26,3,식물영양제,부정,coupang,"[('생각', 'Noun'), ('보다', 'Josa'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('에', 'Josa'), ('효과', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]","['생각', '뿌리파리', '효과']",['없다'],"['생각', '뿌리파리', '효과', '없다']",생각보다 뿌리파리에 효과가 없어요,생각보다 뿌리파리에 효과가 없어요
18073,경쟁사,2022-05-26,3,식물영양제,부정,coupang,"[('화분', 'Noun'), ('에', 'Josa'), ('번진', 'Noun'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('를', 'Josa'), ('없애다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb')]","['화분', '뿌리파리', '구매']","['없애다', '하다']","['화분', '뿌리파리', '구매', '없애다', '하다']",화분에 번진 뿌리파리를 없애려고 구매했어요,화분에 번진 뿌리파리를 없애려고 구매했어요
18074,경쟁사,2022-05-26,3,식물영양제,부정,coupang,"[('권', 'Noun'), ('장량', 'Noun'), ('이상', 'Noun'), ('으로', 'Josa'), ('흙', 'Noun'), ('에', 'Josa'), ('범벅', 'Noun'), ('하다', 'Verb'), ('놓다', 'Verb'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('가', 'Josa'), ('주다', 'Verb'), ('하다', 'Verb'), ('완전하다', 'Adjective'), ('사라지다', 'Verb'), ('않다', 'Verb')]","['권장량', '이상', '흙', '범벅', '뿌리파리']","['하다', '놓다', '주다', '하다', '완전하다', '사라지다', '않다']","['권장량', '이상', '흙', '범벅', '뿌리파리', '하다', '놓다', '주다', '하다', '완전하다', '사라지다', '않다']",권장량 이상으로 흙에 범벅해 놔도 뿌리파리가 줄긴 하는데 완전히 사라지지 않아요,권장량 이상으로 흙에 범벅해 놔도 뿌리파리가 줄긴 하는데 완전히 사라지지 않아요
18075,경쟁사,2022-05-26,3,식물영양제,부정,coupang,"[('다른', 'Modifier'), ('방법', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('병행', 'Noun'), ('하다', 'Verb'), ('사용', 'Noun'), ('해보다', 'Verb')]","['방법', '병행', '사용']","['하다', '해보다']","['방법', '병행', '사용', '하다', '해보다']",다른방법들도 병행하면서 사용해봐야겠어요,다른방법들도 병행하면서 사용해봐야겠어요
18084,경쟁사,2022-06-09,3,식물영양제,부정,coupang,"[('액', 'Noun'), ('상', 'Suffix'), ('사다', 'Verb')]","['액상', '세']",['사다'],"['액상', '세', '사다']",액상 사세요,액상 사세요
18085,경쟁사,2022-06-09,3,식물영양제,부정,coupang,"[('다', 'Adverb'), ('필요없다', 'Adjective'), ('효과', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('미비하다', 'Adjective')]","['필요', '효과', '미비']","['필요없다', '미비하다']","['필요', '효과', '미비', '필요없다', '미비하다']",다 필요없고 효과가 너무 미비합니다,다 필요없고 효과가 너무 미비합니다
18086,경쟁사,2022-06-09,3,식물영양제,부정,coupang,"[('벌레', 'Noun'), ('를', 'Josa'), ('천천히', 'Adverb'), ('없애다', 'Verb'), ('사람', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('ㅎㅎ', 'KoreanParticle')]","['벌레', '사람', '', '']","['없애다', '있다']","['벌레', '사람', '', '', '없애다', '있다']",벌레를 천천히 없애고싶은 사람이 있을까요 ㅎㅎ,벌레를 천천히 없애고싶은 사람이 있을까요 ㅎㅎ
18087,경쟁사,2022-06-09,3,식물영양제,부정,coupang,"[('얼마', 'Noun'), ('전', 'Noun'), ('총', 'Modifier'), ('진싹', 'Noun'), ('액', 'Noun'), ('상형', 'Noun'), ('사고', 'Noun'), ('뿌리다', 'Verb'), ('이틀', 'Noun'), ('만에', 'Josa'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('랑', 'Josa'), ('진딧물', 'Noun'), ('이랑', 'Josa'), ('다', 'Adverb'), ('퇴치', 'Noun'), ('완료', 'Noun'), ('하다', 'Verb')]","['얼마', '전', '총진싹', '액상', '사고', '이틀', '뿌', '진딧물', '퇴치', '완료']","['뿌리다', '하다']","['얼마', '전', '총진싹', '액상', '사고', '이틀', '뿌', '진딧물', '퇴치', '완료', '뿌리다', '하다']",얼마 전 총진싹 액상형 사고 뿌려주니 이틀만에 뿌파랑 진딧물이랑 다 퇴치 완료했습니다,얼마 전 총진싹 액상형 사고 뿌려주니 이틀만에 뿌리파리랑 진딧물이랑 다 퇴치 완료했습니다
18090,경쟁사,2022-05-12,2,식물영양제,부정,coupang,"[('뿌리', 'Noun'), ('파리', 'Noun'), ('줄어들다', 'Verb'), ('남다', 'Verb')]",['뿌리파리'],"['줄어들다', '남다']","['뿌리파리', '줄어들다', '남다']",뿌리파리 줄어들었으나 남아있음,뿌리파리 줄어들었으나 남아있음
18091,경쟁사,2022-05-12,2,식물영양제,부정,coupang,"[('날', 'Noun'), ('파리', 'Noun'), ('기어', 'Noun'), ('다니다', 'Verb'), ('녀석', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('약', 'Modifier'), ('뿌리', 'Noun'), ('고', 'Josa'), ('물', 'Noun'), ('준지', 'Noun'), ('일주일', 'Noun'), ('되어다', 'Verb'), ('아직', 'Adverb'), ('종종', 'Noun'), ('보이다', 'Verb')]","['날파', '약', '물준지', '일주일']","['다니다', '되어다', '보이다']","['날파', '약', '물준지', '일주일', '다니다', '되어다', '보이다']",날파리 기어다니는 녀석들이 약뿌리고 물준지 일주일 되었으나 아직 종종 보이네요,날파리 기어다니는 녀석들이 약뿌리고 물준지 일주일 되었으나 아직 종종 보이네요
18092,경쟁사,2022-05-12,2,식물영양제,부정,coupang,"[('일부러', 'Noun'), ('그', 'Determiner'), ('화분', 'Noun'), ('분리', 'Noun'), ('하다', 'Verb'), ('식물', 'Noun'), ('만', 'Josa'), ('죽다', 'Verb'), ('끈질기다', 'Adjective'), ('생명력', 'Noun'), ('날아다니다', 'Verb'), ('어느', 'Modifier'), ('정도', 'Noun'), ('는', 'Josa'), ('사라지다', 'Verb')]","['그화분', '분리', '식물', '생명력', '정도']","['하다', '죽다', '끈질기다', '날아다니다', '사라지다']","['그화분', '분리', '식물', '생명력', '정도', '하다', '죽다', '끈질기다', '날아다니다', '사라지다']",일부러 그화분 분리했는데도 식물만 죽고 끈질긴 생명력 날아다니는것은 어느정도는 사라졌어요,일부러 그화분 분리했는데도 식물만 죽고 끈질긴 생명력 날아다니는것은 어느정도는 사라졌어요
18097,경쟁사,2022-07-29,4,식물영양제,부정,coupang,"[('유튜브', 'Noun'), ('에서', 'Josa'), ('보고', 'Noun'), ('구입', 'Noun'), ('유튜브', 'Noun'), ('에서', 'Josa'), ('보고', 'Noun'), ('구입', 'Noun'), ('화초', 'Noun'), ('에', 'Josa'), ('하루살이', 'Noun'), ('같다', 'Adjective'), ('뿌리', 'Noun'), ('파리', 'Noun'), ('는', 'Josa'), ('완전하다', 'Adjective'), ('없어지다', 'Verb'), ('않다', 'Verb'), ('개체', 'Noun'), ('수', 'Noun'), ('는', 'Josa'), ('확', 'Noun'), ('줄다', 'Verb')]","['유튜브', '보고구입', '유튜브', '보고', '구입', '화초', '하루살', '뿌리파', '개체수']","['같다', '완전하다', '없어지다', '않다', '줄다']","['유튜브', '보고구입', '유튜브', '보고', '구입', '화초', '하루살', '뿌리파', '개체수', '같다', '완전하다', '없어지다', '않다', '줄다']",유튭에서 보고구입 유튭에서 보고구입 화초에 하루살이같은 뿌리파리는 완전히 없어지진 않았지만개체수는 확 줄었어요,유튜브에서 보고구입 유튜브에서 보고구입 화초에 하루살이같은 뿌리파리는 완전히 없어지진 않았지만개체수는 확 줄었어요
18098,경쟁사,2021-05-26,4,식물영양제,부정,coupang,"[('잘', 'VerbPrefix'), ('모르다', 'Verb'), ('ㅜㅜ', 'KoreanParticle')]",[],['모르다'],['모르다'],잘모르겠여요ㅜㅜ,잘모르겠여요ㅜㅜ
18099,경쟁사,2021-05-26,4,식물영양제,부정,coupang,"[('후기', 'Noun'), ('보고', 'Noun'), ('좀', 'Noun'), ('기대하다', 'Adjective'), ('갠', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('기', 'Modifier'), ('대', 'Modifier'), ('이하', 'Noun'), ('인', 'Josa'), ('갓', 'Noun'), ('같다', 'Adjective')]","['후기', '기대', '갠', '기대이', '인갓']","['기대하다', '같다']","['후기', '기대', '갠', '기대이', '인갓', '기대하다', '같다']",후기보고 좀 기대했는데 갠적으로 기대이하인갓같아요,후기보고 좀 기대했는데 갠적으로 기대이하인갓같아요
18100,경쟁사,2021-05-26,4,식물영양제,부정,coupang,"[('대파', 'Noun'), ('키우다', 'Verb'), ('벌레', 'Noun'), ('가', 'Josa'), ('꼬이다', 'Adjective'), ('이', 'Determiner'), ('제품', 'Noun'), ('이', 'Josa'), ('좋다', 'Adjective'), ('다해', 'Noun'), ('서', 'Josa'), ('사다', 'Verb'), ('물건', 'Noun'), ('받다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('계속', 'Noun'), ('벌레', 'Noun'), ('안', 'VerbPrefix'), ('사라지다', 'Verb'), ('걍', 'Adverb'), ('엎었어용', 'Noun'), ('ㅜㅠ', 'KoreanParticle')]","['대', '벌레가꼬', '이제품', '물건', '사용', '벌레', '안']","['키우다', '꼬이다', '좋다', '사다', '받다', '하다', '사라지다']","['대', '벌레가꼬', '이제품', '물건', '사용', '벌레', '안', '키우다', '꼬이다', '좋다', '사다', '받다', '하다', '사라지다']",대파키우는데 벌레가꼬여서 이제품이 좋다해서 샀는데물건받고 사용했는데 계속 벌레 안사라져서 걍 엎었어용 ㅜㅠ,대파키우는데 벌레가꼬여서 이제품이 좋다해서 샀는데물건받고 사용했는데 계속 벌레 안사라져서 걍 엎었어용 ㅜㅠ
18107,경쟁사,2022-06-03,4,식물영양제,부정,coupang,"[('땅', 'Noun'), ('벌레', 'Noun'), ('는', 'Josa'), ('안', 'VerbPrefix'), ('보이다', 'Verb')]","['땅벌레', '안보임']",['보이다'],"['땅벌레', '안보임', '보이다']",땅벌레는 안보임,땅벌레는 안보임
18108,경쟁사,2022-06-03,4,식물영양제,부정,coupang,"[('땅', 'Noun'), ('에서', 'Josa'), ('나오다', 'Verb'), ('벌레', 'Noun'), ('나', 'Josa'), ('기어', 'Noun'), ('다니다', 'Verb'), ('건', 'Noun'), ('안', 'VerbPrefix'), ('보이다', 'Verb')]","['땅', '벌레', '안보']","['나오다', '다니다', '보이다']","['땅', '벌레', '안보', '나오다', '다니다', '보이다']",땅에서 나오는 벌레나 기어다니는 건 안보이네요,땅에서 나오는 벌레나 기어다니는 건 안보이네요
18109,경쟁사,2022-06-03,4,식물영양제,부정,coupang,"[('땅', 'Noun'), ('벌레', 'Noun'), ('에는', 'Josa'), ('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('보다', 'Verb')]","['땅벌레', '효과']","['있다', '보다']","['땅벌레', '효과', '있다', '보다']",땅벌레에는 효과가 있나봐요,땅벌레에는 효과가 있나봐요
18110,경쟁사,2022-06-03,4,식물영양제,부정,coupang,"[('이제', 'Noun'), ('는', 'Josa'), ('진딧물', 'Noun'), ('과의', 'Josa'), ('전쟁', 'Noun'), ('이네', 'Josa'), ('요', 'Noun')]","['이제', '진딧물', '전쟁']",[],"['이제', '진딧물', '전쟁']",이제는 진딧물과의 전쟁이네요,이제는 진딧물과의 전쟁이네요
18111,경쟁사,2022-04-22,4,식물영양제,부정,coupang,"[('좋다', 'Adjective'), ('금전', 'Noun'), ('수', 'Noun'), ('에', 'Josa'), ('수천', 'Modifier'), ('마리', 'Noun'), ('의', 'Josa'), ('초파리', 'Noun'), ('가', 'Josa'), ('며칠', 'Noun'), ('동안', 'Noun'), ('진', 'Noun'), ('을', 'Josa'), ('치고', 'Josa'), ('있다', 'Adjective'), ('이', 'Noun'), ('제품', 'Noun'), ('으로', 'Josa'), ('확', 'Noun'), ('없어지다', 'Verb'), ('혹시', 'Noun'), ('나', 'Josa'), ('하다', 'Verb'), ('계속', 'Noun'), ('살피다', 'Verb'), ('한', 'Determiner'), ('마리', 'Noun'), ('도', 'Josa'), ('없다', 'Adjective')]","['금전', '초파리', '며칠동', '안', '진', '제품', '확']","['좋다', '있다', '없어지다', '하다', '살피다', '없다']","['금전', '초파리', '며칠동', '안', '진', '제품', '확', '좋다', '있다', '없어지다', '하다', '살피다', '없다']","좋네요, 금전수에 수천마리의 초파리가 며칠동안 진을 치고 있었는데,이 제품으로 확~~~없어졌어요,혹시나해서 계속 살폈는데,한마리도 없어요",좋네요 금전수에 수천마리의 초파리가 며칠동안 진을 치고 있었는데 이 제품으로 확 없어졌어요 혹시나해서 계속 살폈는데 한마리도 없어요
18114,경쟁사,2022-02-19,4,식물영양제,부정,coupang,"[('조금', 'Noun'), ('줄', 'Noun'), ('은', 'Josa'), ('것', 'Noun'), ('같다', 'Adjective'), ('해', 'Noun'), ('요', 'Josa')]",[],['같다'],['같다'],조금 줄은 것 같긴해요,조금 줄은 것 같긴해요
18115,경쟁사,2022-02-19,4,식물영양제,부정,coupang,"[('뿌리', 'Noun'), ('파리', 'Noun'), ('잡다', 'Verb'), ('만은', 'Josa'), ('검색', 'Noun'), ('끝', 'Noun'), ('에', 'Josa'), ('이', 'Determiner'), ('것', 'Noun'), ('으로', 'Josa'), ('정', 'Noun'), ('하다', 'Verb'), ('드라믹', 'Noun'), ('한', 'Josa'), ('효과', 'Noun'), ('는', 'Josa'), ('없다', 'Adjective'), ('같다', 'Adjective')]","['뿌리파리', '검색', '끝', '드라믹', '효과']","['잡다', '하다', '없다', '같다']","['뿌리파리', '검색', '끝', '드라믹', '효과', '잡다', '하다', '없다', '같다']",뿌리파리 잡을려고 만은 검색 끝에 이것으로 정했는데 드라믹한 효과는 없는것 같아요~,뿌리파리 잡을려고 만은 검색 끝에 이것으로 정했는데 드라믹한 효과는 없는것 같아요 
