index,name,time,rating,item,sentiment,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence
1821,꽃피우는시간,2022-11-03,4,식물영양제,부정,naver,"[('배송', 'Noun'), ('이', 'Josa'), ('누락', 'Noun'), ('되어다', 'Verb'), ('화가', 'Noun'), ('사악', 'Noun'), ('나다', 'Verb'), ('하다', 'Verb'), ('친절하다', 'Adjective'), ('대응', 'Noun'), ('해주다', 'Verb'), ('서비스', 'Noun'), ('도', 'Josa'), ('챙기다', 'Verb'), ('뇌절', 'Noun'), ('회수', 'Noun'), ('하다', 'Verb')]","['배송', '누락', '화가', '사악', '친절', '대응', '서비스', '뇌절', '회수']","['되어다', '나다', '하다', '친절하다', '해주다', '챙기다', '하다']","['배송', '누락', '화가', '사악', '친절', '대응', '서비스', '뇌절', '회수', '되어다', '나다', '하다', '친절하다', '해주다', '챙기다', '하다']","배송이 누락되어 화가 사악 나려고 했으나, 친절하게 대응해주시고 서비스도 챙겨주셔서 뇌절 회수 합니다",배송이 누락되어 화가 사악 나려고 했으나 친절하게 대응해주시고 서비스도 챙겨주셔서 뇌절 회수 합니다
1822,꽃피우는시간,2022-11-03,4,식물영양제,부정,naver,"[('다육식물', 'Noun'), ('일', 'Modifier'), ('년', 'Noun'), ('농사', 'Noun'), ('결정', 'Noun'), ('짓다', 'Verb'), ('가을', 'Noun'), ('물밥', 'Noun'), ('중요하다', 'Adjective'), ('시기', 'Noun'), ('라', 'Josa'), ('한번', 'Noun'), ('주문', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]","['다육식물', '농사', '정', '가을', '물밥', '중요', '시기', '한', '주문']","['짓다', '중요하다', '하다', '보다']","['다육식물', '농사', '정', '가을', '물밥', '중요', '시기', '한', '주문', '짓다', '중요하다', '하다', '보다']",다육이 일년 농사 결정짓는 가을 물밥 중요한 시기라 한번 주문해 봤습니다,다육식물 일년 농사 결정짓는 가을 물밥 중요한 시기라 한번 주문해 봤습니다
1823,꽃피우는시간,2022-11-03,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('는', 'Josa'), ('좀', 'Noun'), ('거', 'Noun'), ('시기하다', 'Adjective'), ('창문', 'Noun'), ('열다', 'Verb'), ('날아가다', 'Verb')]","['냄새', '거시기', '창문']","['시기하다', '열다', '날아가다']","['냄새', '거시기', '창문', '시기하다', '열다', '날아가다']",냄새는 좀 거시기한데 창문 열면 날아가겠죠,냄새는 좀 거시기한데 창문 열면 날아가겠죠
1840,꽃피우는시간,2022-10-30,2,식물영양제,부정,naver,"[('일단', 'Noun'), ('냄새', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('고약하다', 'Adjective')]","['냄새', '고약']",['고약하다'],"['냄새', '고약', '고약하다']","일단, 냄새가 너무 고약해요",일단 냄새가 너무 고약해요
1841,꽃피우는시간,2022-10-30,2,식물영양제,부정,naver,"[('진짜', 'Noun'), ('거짓말', 'Noun'), ('안', 'Noun'), ('하고', 'Josa'), ('농약', 'Noun'), ('뿌리다', 'Verb'), ('줄', 'Noun'), ('그래도', 'Adverb'), ('다', 'Adverb'), ('들다', 'Verb'), ('좋다', 'Adjective'), ('베란다', 'Noun'), ('에', 'Josa'), ('문', 'Noun'), ('열다', 'Verb'), ('뿌리다', 'Verb'), ('두다', 'Verb'), ('하다', 'Verb'), ('좀', 'Noun'), ('더', 'Noun'), ('지나', 'Noun'), ('보다', 'Verb'), ('알다', 'Verb'), ('같다', 'Adjective')]","['진짜', '거짓말', '농약', '베란다', '문', '것']","['뿌리다', '들다', '좋다', '열다', '뿌리다', '두다', '하다', '보다', '알다', '같다']","['진짜', '거짓말', '농약', '베란다', '문', '것', '뿌리다', '들다', '좋다', '열다', '뿌리다', '두다', '하다', '보다', '알다', '같다']",진짜 거짓말안하고 농약 뿌린 줄 그래도 다들 좋다하니 베란다에 문 열어놓고뿌려두긴 했는데 좀 더 지나봐야 알것 같아요,진짜 거짓말안하고 농약 뿌린 줄 그래도 다들 좋다하니 베란다에 문 열어놓고뿌려두긴 했는데 좀 더 지나봐야 알것 같아요
1843,꽃피우는시간,2022-10-25,4,식물영양제,부정,naver,"[('효과', 'Noun'), ('가', 'Josa'), ('나타나다', 'Verb'), ('일단', 'Noun'), ('기대', 'Noun'), ('해보다', 'Verb')]","['효과', '기대']","['나타나다', '해보다']","['효과', '기대', '나타나다', '해보다']",효과가 나타나길 일단 기대해봅니다,효과가 나타나길 일단 기대해봅니다
1844,꽃피우는시간,2022-10-25,4,식물영양제,부정,naver,"[('일단', 'Noun'), ('기대', 'Noun'), ('해보다', 'Verb')]",['기대'],['해보다'],"['기대', '해보다']",일단 기대해봅니다,일단 기대해봅니다
1845,꽃피우는시간,2022-10-25,4,식물영양제,부정,naver,"[('화분', 'Noun'), ('이', 'Josa'), ('많다', 'Adjective'), ('흙', 'Noun'), ('이', 'Josa'), ('푹', 'Noun'), ('젖', 'Noun'), ('을', 'Josa'), ('정도', 'Noun'), ('분', 'Noun'), ('무하', 'Noun'), ('라고', 'Josa'), ('하다', 'Verb'), ('사용', 'Noun'), ('하고', 'Josa'), ('나니', 'Noun'), ('헤프', 'Noun'), ('네', 'Suffix'), ('요', 'Josa')]","['화분', '흙', '정도', '분무', '사용']","['많다', '하다']","['화분', '흙', '정도', '분무', '사용', '많다', '하다']",화분이 많아서 흙이 푹 젖을 정도 분무하라고 하셔서 사용하고 나니 ~헤프네요,화분이 많아서 흙이 푹 젖을 정도 분무하라고 하셔서 사용하고 나니 헤프네요
1846,꽃피우는시간,2022-10-25,4,식물영양제,부정,naver,"[('하지만', 'Conjunction'), ('효과', 'Noun'), ('만', 'Josa'), ('나타나다', 'Verb'), ('좋다', 'Adjective')]",['효과'],"['나타나다', '좋다']","['효과', '나타나다', '좋다']",하지만 효과만 나타난다면 좋겠어요,하지만 효과만 나타난다면 좋겠어요
1871,꽃피우는시간,2022-10-06,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('는', 'Josa'), ('목초액', 'Noun'), ('냄새', 'Noun'), ('가', 'Josa'), ('나다', 'Verb'), ('집', 'Noun'), ('이', 'Josa'), ('그늘', 'Noun'), ('이', 'Josa'), ('많다', 'Adjective'), ('한번', 'Noun'), ('사보다', 'Verb')]","['냄새', '목초액', '냄새', '집', '그늘']","['나다', '많다', '사보다']","['냄새', '목초액', '냄새', '집', '그늘', '나다', '많다', '사보다']",냄새는 목초액 냄새가 나는데 집이그늘이많아 한번 사봤어요,냄새는 목초액 냄새가 나는데 집이그늘이많아 한번 사봤어요
1872,꽃피우는시간,2022-10-06,4,식물영양제,부정,naver,"[('이', 'Noun'), ('게', 'Josa'), ('해', 'Noun'), ('를', 'Josa'), ('받다', 'Verb'), ('얻다', 'Verb'), ('영양소', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('하다', 'Verb'), ('과연', 'Noun'), ('반신반의', 'Noun'), ('하다', 'Verb'), ('사보다', 'Verb')]","['해', '영양소', '반신반의']","['받다', '얻다', '있다', '하다', '하다', '사보다']","['해', '영양소', '반신반의', '받다', '얻다', '있다', '하다', '하다', '사보다']",이게 해를 받으면 얻어지는 영양소가 있다곤 하는데 과연 반신반의 하며 사봤네요,이게 해를 받으면 얻어지는 영양소가 있다곤 하는데 과연 반신반의 하며 사봤네요
1873,꽃피우는시간,2022-10-06,4,식물영양제,부정,naver,"[('써다', 'Verb'), ('보고', 'Noun'), ('좋다', 'Adjective'), ('재다', 'Verb'), ('의사', 'Noun'), ('있다', 'Adjective')]",['구매의사'],"['써다', '좋다', '재다', '있다']","['구매의사', '써다', '좋다', '재다', '있다']",써보고 좋으면 재구매의사 있습니다,써보고 좋으면 재구매의사 있습니다
1874,꽃피우는시간,2022-10-06,4,식물영양제,부정,naver,"[('가격', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('비싸다', 'Adjective'), ('그만큼', 'Adverb'), ('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('말', 'Noun'), ('이', 'Suffix'), ('죠', 'Josa')]","['가격', '효과', '말']","['비싸다', '있다']","['가격', '효과', '말', '비싸다', '있다']","가격이 좀 비싸지만 그만큼 효과가 있다면 말이죠,,",가격이 좀 비싸지만 그만큼 효과가 있다면 말이죠 
1875,꽃피우는시간,2022-10-06,4,식물영양제,부정,naver,"[('써다', 'Verb'), ('보다', 'Verb'), ('알다', 'Verb'), ('요', 'Noun')]",[],"['써다', '보다', '알다']","['써다', '보다', '알다']","써봐야 알겠지만요,",써봐야 알겠지만요 
1878,꽃피우는시간,2022-09-29,4,식물영양제,부정,naver,"[('흐리다', 'Verb'), ('날', 'Noun'), ('이', 'Josa'), ('지속', 'Noun'), ('되다', 'Verb'), ('때', 'Noun'), ('뿌리다', 'Verb'), ('있다', 'Adjective')]","['날', '지속', '때']","['흐리다', '되다', '뿌리다', '있다']","['날', '지속', '때', '흐리다', '되다', '뿌리다', '있다']",흐린 날이 지속될 때 뿌려주고 있어요~,흐린 날이 지속될 때 뿌려주고 있어요 
1879,꽃피우는시간,2022-09-29,4,식물영양제,부정,naver,"[('사용', 'Noun'), ('이', 'Josa'), ('편하다', 'Adjective'), ('한데', 'Eomi'), ('전', 'Noun'), ('이', 'Noun'), ('냄새', 'Noun'), ('가', 'Josa'), ('살짝', 'Noun'), ('숨', 'Noun'), ('참고', 'Noun'), ('뿌리다', 'Verb'), ('하다', 'Verb')]","['사용', '데', '냄새', '숨']","['편하다', '뿌리다', '하다']","['사용', '데', '냄새', '숨', '편하다', '뿌리다', '하다']",사용이 편하긴 한데 전 이 냄새가 살짝 숨 참고 뿌리기 합니다~,사용이 편하긴 한데 전 이 냄새가 살짝 숨 참고 뿌리기 합니다 
1882,꽃피우는시간,2022-09-28,4,식물영양제,부정,naver,"[('식물', 'Noun'), ('이', 'Josa'), ('살아나다', 'Verb'), ('해', 'Noun'), ('요성', 'Noun'), ('장이', 'Suffix'), ('빠르다', 'Adjective'), ('하다', 'Verb')]","['식물', '성장']","['살아나다', '빠르다', '하다']","['식물', '성장', '살아나다', '빠르다', '하다']",식물이 살아나는듯 해요성장이 빠른듯 합니다,식물이 살아나는듯 해요성장이 빠른듯 합니다
1883,꽃피우는시간,2022-09-23,3,식물영양제,부정,naver,"[('배송', 'Noun'), ('빠르다', 'Adjective')]",['배송'],['빠르다'],"['배송', '빠르다']",배송 빠릅니다,배송 빠릅니다
1884,꽃피우는시간,2022-09-23,3,식물영양제,부정,naver,"[('향', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('독해', 'Noun'), ('요', 'Josa')]","['향', '독해']",[],"['향', '독해']",향이 좀 독해요,향이 좀 독해요
1885,꽃피우는시간,2022-09-23,3,식물영양제,부정,naver,"[('사람', 'Noun'), ('이', 'Josa'), ('맡다', 'Verb'), ('되다', 'Verb'), ('건지다', 'Verb'), ('좀', 'Noun'), ('걱정', 'Noun'), ('되다', 'Verb'), ('뿌리다', 'Verb'), ('창문', 'Noun'), ('열다', 'Verb'), ('환기', 'Noun'), ('를', 'Josa'), ('시키다', 'Verb')]","['사람', '걱정', '창문', '환기']","['맡다', '되다', '건지다', '되다', '뿌리다', '열다', '시키다']","['사람', '걱정', '창문', '환기', '맡다', '되다', '건지다', '되다', '뿌리다', '열다', '시키다']",사람이 맡아도 되는건지 좀 걱정되서 뿌리자마자 창문열고 환기를 시켰습니다,사람이 맡아도 되는건지 좀 걱정되서 뿌리자마자 창문열고 환기를 시켰습니다
1886,꽃피우는시간,2022-09-23,3,식물영양제,부정,naver,"[('영', 'Modifier'), ('양제', 'Noun'), ('가', 'Josa'), ('식물', 'Noun'), ('들', 'Suffix'), ('에게', 'Josa'), ('도움', 'Noun'), ('되다', 'Verb'), ('기대하다', 'Adjective')]","['영양제', '식물', '도움', '기대']","['되다', '기대하다']","['영양제', '식물', '도움', '기대', '되다', '기대하다']",영양제가 식물들에게 도움되길 기대합니다,영양제가 식물들에게 도움되길 기대합니다
1890,꽃피우는시간,2022-09-19,3,식물영양제,부정,naver,"[('영', 'Modifier'), ('양제', 'Noun'), ('듬뿍', 'Noun'), ('주다', 'Verb'), ('이쁘다', 'Adjective'), ('크다', 'Verb'), ('바람', 'Noun')]","['영양제', '크길바람']","['주다', '이쁘다', '크다']","['영양제', '크길바람', '주다', '이쁘다', '크다']",영양제 듬뿍줬으니 이쁘게 크길바람,영양제 듬뿍줬으니 이쁘게 크길바람
1896,꽃피우는시간,2022-09-15,4,식물영양제,부정,naver,"[('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('더', 'Noun'), ('예쁘다', 'Adjective'), ('좋다', 'Adjective')]",['식물'],"['예쁘다', '좋다']","['식물', '예쁘다', '좋다']",식물들이 더 예뻐졌으면 좋겠어오,식물들이 더 예뻐졌으면 좋겠어오
1907,꽃피우는시간,2022-09-13,4,식물영양제,부정,naver,"[('화초', 'Noun'), ('에', 'Josa'), ('생기', 'Noun'), ('를', 'Josa'), ('주다', 'Verb'), ('좋다', 'Adjective')]","['화초', '생기']","['주다', '좋다']","['화초', '생기', '주다', '좋다']",화초에 생기를 줘서 좋아요,화초에 생기를 줘서 좋아요
1928,꽃피우는시간,2022-09-02,4,식물영양제,부정,naver,"[('날씨', 'Noun'), ('가', 'Josa'), ('너무', 'Adverb'), ('덥다', 'Adjective'), ('인지', 'Noun'), ('식물', 'Noun'), ('이', 'Josa'), ('자꾸', 'Noun'), ('누렇', 'Noun'), ('게', 'Josa'), ('되어다', 'Verb'), ('구입', 'Noun'), ('하다', 'Verb'), ('되어다', 'Verb')]","['날씨', '식물', '구입']","['덥다', '되어다', '하다', '되어다']","['날씨', '식물', '구입', '덥다', '되어다', '하다', '되어다']",날씨가 너무 더워서인지 식물이 자꾸 누렇게 되어 구입하게 되었어요,날씨가 너무 더워서인지 식물이 자꾸 누렇게 되어 구입하게 되었어요
1929,꽃피우는시간,2022-09-02,4,식물영양제,부정,naver,"[('크다', 'Verb'), ('효과', 'Noun'), ('는', 'Josa'), ('모르다', 'Verb'), ('영', 'Modifier'), ('양제', 'Noun'), ('니까', 'Josa'), ('괜찮다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]","['효과', '영양제']","['크다', '모르다', '괜찮다', '같다']","['효과', '영양제', '크다', '모르다', '괜찮다', '같다']",큰 효과는 모르겠지만 영양제니까 괜찮은 것 같아요,큰 효과는 모르겠지만 영양제니까 괜찮은 것 같아요
1930,꽃피우는시간,2022-09-01,4,식물영양제,부정,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('에', 'Josa'), ('만족하다', 'Adjective')]","['배송', '만족']","['빠르다', '만족하다']","['배송', '만족', '빠르다', '만족하다']",빠른배송에 만족합니다,빠른배송에 만족합니다
1931,꽃피우는시간,2022-09-01,4,식물영양제,부정,naver,"[('식물', 'Noun'), ('에', 'Josa'), ('효과', 'Noun'), ('보다', 'Verb'), ('좋다', 'Adjective')]","['식물', '효과']","['보다', '좋다']","['식물', '효과', '보다', '좋다']",식물에 효과보면 좋겠어요~,식물에 효과보면 좋겠어요 
1932,꽃피우는시간,2022-09-01,4,식물영양제,부정,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('에', 'Josa'), ('만족하다', 'Adjective')]","['배송', '만족']","['빠르다', '만족하다']","['배송', '만족', '빠르다', '만족하다']",빠른배송에 만족합니다,빠른배송에 만족합니다
1933,꽃피우는시간,2022-09-01,4,식물영양제,부정,naver,"[('식물', 'Noun'), ('에', 'Josa'), ('효과', 'Noun'), ('보다', 'Verb'), ('좋다', 'Adjective')]","['식물', '효과']","['보다', '좋다']","['식물', '효과', '보다', '좋다']",식물에 효과보면 좋겠어요~,식물에 효과보면 좋겠어요 
1946,꽃피우는시간,2022-08-29,4,식물영양제,부정,naver,"[('효과', 'Noun'), ('는', 'Josa'), ('있다', 'Adjective'), ('같다', 'Adjective')]",['효과'],"['있다', '같다']","['효과', '있다', '같다']",효과는 있는것 같습니다,효과는 있는것 같습니다
1947,꽃피우는시간,2022-08-29,4,식물영양제,부정,naver,"[('좀더', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('알다', 'Verb'), ('같다', 'Adjective')]",['것'],"['써다', '보다', '알다', '같다']","['것', '써다', '보다', '알다', '같다']",좀더 써봐야 알것 같아요,좀더 써봐야 알것 같아요
1957,꽃피우는시간,2022-08-25,4,식물영양제,부정,naver,"[('모든', 'Noun'), ('식물', 'Noun'), ('에', 'Josa'), ('효과', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('건', 'Noun'), ('아니다', 'Adjective'), ('같다', 'Adjective')]","['식물', '효과']","['좋다', '아니다', '같다']","['식물', '효과', '좋다', '아니다', '같다']",모든 식물에 효과가 좋은건 아닌것 같아요,모든 식물에 효과가 좋은건 아닌것 같아요
1958,꽃피우는시간,2022-08-25,4,식물영양제,부정,naver,"[('확실하다', 'Adjective'), ('잎', 'Noun'), ('이', 'Josa'), ('두껍다', 'Adjective'), ('매끈하다', 'Adjective'), ('식물', 'Noun'), ('은', 'Josa'), ('더', 'Noun'), ('윤기', 'Noun'), ('가', 'Josa'), ('도', 'Noun'), ('는', 'Josa'), ('것', 'Noun'), ('같다', 'Adjective')]","['잎', '식물', '윤기']","['확실하다', '두껍다', '매끈하다', '같다']","['잎', '식물', '윤기', '확실하다', '두껍다', '매끈하다', '같다']",확실히 잎이 두껍고 매끈한 식물은 더 윤기가 도는것 같습니다,확실히 잎이 두껍고 매끈한 식물은 더 윤기가 도는것 같습니다
1959,꽃피우는시간,2022-08-25,4,식물영양제,부정,naver,"[('뿌리다', 'Verb'), ('때', 'Noun'), ('냄새', 'Noun'), ('가', 'Josa'), ('좀', 'Noun'), ('심하다', 'Adjective'), ('해', 'Noun'), ('요', 'Josa')]",['냄새'],"['뿌리다', '심하다']","['냄새', '뿌리다', '심하다']",뿌렸을때 냄새가 좀 심하긴해요,뿌렸을때 냄새가 좀 심하긴해요
1960,꽃피우는시간,2022-08-25,4,식물영양제,부정,naver,"[('환기', 'Noun'), ('중', 'Suffix'), ('일', 'Modifier'), ('땐', 'Noun'), ('괜찮다', 'Adjective'), ('밀폐', 'Noun'), ('되다', 'Verb'), ('공간', 'Noun'), ('에선', 'Josa'), ('좀', 'Noun'), ('참다', 'Verb'), ('야하다', 'Adjective'), ('점', 'Noun'), ('참고', 'Noun'), ('하다', 'Verb')]","['환기', '중일때', '밀폐', '공간', '점', '참고']","['괜찮다', '되다', '참다', '야하다', '하다']","['환기', '중일때', '밀폐', '공간', '점', '참고', '괜찮다', '되다', '참다', '야하다', '하다']",환기중일땐 괜찮지만 밀폐된 공간에선 좀 참아야한다는 점 참고하세요,환기중일땐 괜찮지만 밀폐된 공간에선 좀 참아야한다는 점 참고하세요
1967,꽃피우는시간,2022-08-22,4,식물영양제,부정,naver,"[('한번', 'Noun'), ('사용', 'Noun'), ('해보다', 'Verb'), ('식물', 'Noun'), ('의', 'Josa'), ('변화', 'Noun'), ('를', 'Josa'), ('지켜보다', 'Verb'), ('중', 'Noun'), ('이다', 'Adjective')]","['사용', '식물', '의변화']","['해보다', '지켜보다', '이다']","['사용', '식물', '의변화', '해보다', '지켜보다', '이다']",한번사용해보고 식물의변화를 지켜보는중입니다,한번사용해보고 식물의변화를 지켜보는중입니다
1971,꽃피우는시간,2022-08-20,3,식물영양제,부정,naver,"[('아직', 'Adverb'), ('요', 'Noun')]",[],[],[],아직요~,아직요 
1972,꽃피우는시간,2022-08-20,3,식물영양제,부정,naver,"[('후기', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('괜찮다', 'Adjective')]",['후기'],"['좋다', '괜찮다']","['후기', '좋다', '괜찮다']",후기가 좋으니까 괜찮겠지요,후기가 좋으니까 괜찮겠지요
1973,꽃피우는시간,2022-08-20,3,식물영양제,부정,naver,"[('양', 'Noun'), ('이', 'Josa'), ('제법', 'Noun'), ('많다', 'Adjective'), ('기분', 'Noun'), ('이', 'Josa'), ('조', 'Noun')]","['양', '기분', '조']",['많다'],"['양', '기분', '조', '많다']",양이 제법 많아서 기분이 조,양이 제법 많아서 기분이 조
1974,꽃피우는시간,2022-08-20,3,식물영양제,부정,naver,"[('으', 'Adverb'), ('네', 'Determiner'), ('요', 'Noun'), ('잘쓰다', 'Verb')]",[],['잘쓰다'],['잘쓰다'],으네요~~잘쓰겠습니다 ~,으네요 잘쓰겠습니다 
1989,꽃피우는시간,2022-07-30,4,식물영양제,부정,naver,"[('금방', 'Noun'), ('다', 'Adverb'), ('써다', 'Verb')]",[],['써다'],['써다'],금방 다썼어요,금방 다썼어요
1990,꽃피우는시간,2022-07-30,4,식물영양제,부정,naver,"[('헤프', 'Noun'), ('네', 'Suffix'), ('요', 'Josa')]",[],[],[],헤프네요,헤프네요
1991,꽃피우는시간,2022-07-30,4,식물영양제,부정,naver,"[('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('많다', 'Adjective')]",['식물'],['많다'],"['식물', '많다']",식물들이 많아서,식물들이 많아서
1993,꽃피우는시간,2022-07-25,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('라', 'Josa'), ('효과', 'Noun'), ('는', 'Josa'), ('자다', 'Verb'), ('모르다', 'Verb'), ('실내', 'Noun'), ('식물', 'Noun'), ('들', 'Suffix'), ('을', 'Josa'), ('위해', 'Noun'), ('사용', 'Noun'), ('해보다', 'Verb')]","['사용전', '효과', '실내', '식물', '사용']","['자다', '모르다', '해보다']","['사용전', '효과', '실내', '식물', '사용', '자다', '모르다', '해보다']",아직 사용전이라 효과는 잘 모르겠지만 실내식물들을 위해 사용해볼게요~,아직 사용전이라 효과는 잘 모르겠지만 실내식물들을 위해 사용해볼게요 
1994,꽃피우는시간,2022-07-23,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('잘', 'VerbPrefix'), ('모르다', 'Verb')]",[],['모르다'],['모르다'],아직 잘모르겠어요,아직 잘모르겠어요
1995,꽃피우는시간,2022-07-23,4,식물영양제,부정,naver,"[('좋다', 'Adjective'), ('안좋다', 'Adjective')]",[],"['좋다', '안좋다']","['좋다', '안좋다']",좋은지 안좋은지,좋은지 안좋은지
1997,꽃피우는시간,2022-07-14,4,식물영양제,부정,naver,"[('집안', 'Noun'), ('쪽', 'Noun'), ('에', 'Josa'), ('놓이다', 'Verb'), ('식물', 'Noun'), ('들', 'Suffix'), ('을', 'Josa'), ('위해', 'Noun'), ('구입', 'Noun'), ('하다', 'Verb'), ('쓰다', 'Verb'), ('있다', 'Adjective')]","['집안', '식물', '구입']","['놓이다', '하다', '쓰다', '있다']","['집안', '식물', '구입', '놓이다', '하다', '쓰다', '있다']",집안쪽에 놓여있는 식물들을 위해 구입해서 쓰고 있어요,집안쪽에 놓여있는 식물들을 위해 구입해서 쓰고 있어요
1998,꽃피우는시간,2022-07-14,4,식물영양제,부정,naver,"[('잎', 'Noun'), ('에', 'Josa'), ('뿌리다', 'Verb'), ('있다', 'Adjective'), ('한', 'Determiner'), ('달', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('후기', 'Noun'), ('는', 'Josa'), ('좋다', 'Adjective'), ('거', 'Noun'), ('같다', 'Adjective')]","['잎', '달', '후기']","['뿌리다', '있다', '써다', '보다', '좋다', '같다']","['잎', '달', '후기', '뿌리다', '있다', '써다', '보다', '좋다', '같다']",잎에 뿌려주고 있는데 한달 써본 후기는 좋은거 같아요,잎에 뿌려주고 있는데 한달 써본 후기는 좋은거 같아요
1999,꽃피우는시간,2022-07-14,4,식물영양제,부정,naver,"[('해', 'Noun'), ('를', 'Josa'), ('못', 'VerbPrefix'), ('보다', 'Verb'), ('키', 'Noun'), ('만', 'Josa'), ('쑥', 'Noun'), ('자라', 'Noun'), ('지는', 'Josa'), ('않다', 'Verb')]","['해', '키']","['보다', '않다']","['해', '키', '보다', '않다']",해를 못보지만 키만 쑥 자라지는 않네요,해를 못보지만 키만 쑥 자라지는 않네요
2010,꽃피우는시간,2022-07-09,4,식물영양제,부정,naver,"[('아직', 'Adverb'), ('눈', 'Noun'), ('에', 'Josa'), ('띄다', 'Verb'), ('효과', 'Noun'), ('는', 'Josa'), ('모르다', 'Verb'), ('꾸준하다', 'Adjective'), ('써다', 'Verb'), ('보다', 'Verb')]","['눈', '효과']","['띄다', '모르다', '꾸준하다', '써다', '보다']","['눈', '효과', '띄다', '모르다', '꾸준하다', '써다', '보다']",아직 눈에 띄는 효과는 모르겠지만 꾸준히 써보겠습니다,아직 눈에 띄는 효과는 모르겠지만 꾸준히 써보겠습니다
2011,꽃피우는시간,2022-07-09,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('는', 'Josa'), ('생각', 'Noun'), ('보다', 'Josa'), ('좀', 'Noun'), ('강하다', 'Adjective')]","['냄새', '생각']",['강하다'],"['냄새', '생각', '강하다']",냄새는 생각보다 좀 강해요,냄새는 생각보다 좀 강해요
2044,꽃피우는시간,2022-06-11,4,식물영양제,부정,naver,"[('오늘', 'Noun'), ('받다', 'Verb'), ('처음', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('효과', 'Noun'), ('는', 'Josa'), ('모르다', 'Verb')]","['오늘', '처음', '효과']","['받다', '써다', '보다', '모르다']","['오늘', '처음', '효과', '받다', '써다', '보다', '모르다']",오늘 받아서 처음 써봐서 효과는 모르겠어요,오늘 받아서 처음 써봐서 효과는 모르겠어요
2045,꽃피우는시간,2022-06-11,4,식물영양제,부정,naver,"[('열심히', 'Adverb'), ('써다', 'Verb'), ('보고', 'Noun'), ('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('좋아하다', 'Adjective'), ('좋다', 'Adjective')]",['식물'],"['써다', '좋아하다', '좋다']","['식물', '써다', '좋아하다', '좋다']",열심히 써보고 식물들이 좋아하면 좋겠네요,열심히 써보고 식물들이 좋아하면 좋겠네요
2046,꽃피우는시간,2022-06-11,4,식물영양제,부정,naver,"[('배송', 'Noun'), ('좋다', 'Adjective'), ('꼼꼼하다', 'Adjective'), ('포장', 'Noun'), ('좋다', 'Adjective')]","['배송', '포장']","['좋다', '꼼꼼하다', '좋다']","['배송', '포장', '좋다', '꼼꼼하다', '좋다']",배송좋고 꼼꼼한 포장 좋아요,배송좋고 꼼꼼한 포장 좋아요
2051,꽃피우는시간,2022-06-08,3,식물영양제,부정,naver,"[('아직', 'Adverb'), ('효과', 'Noun'), ('는', 'Josa'), ('모르다', 'Verb')]",['효과'],['모르다'],"['효과', '모르다']",아직 효과는 모르겠서요,아직 효과는 모르겠서요
2052,꽃피우는시간,2022-06-08,3,식물영양제,부정,naver,"[('오늘', 'Noun'), ('처음', 'Noun'), ('우리', 'Noun'), ('알보', 'Noun'), ('몬스테라', 'Noun'), ('애기', 'Noun'), ('들', 'Suffix'), ('한테', 'Josa'), ('뿌리다', 'Verb'), ('주다', 'Verb'), ('ㅎㅎ', 'KoreanParticle')]","['오늘', '처음', '애기', '', '']","['뿌리다', '주다']","['오늘', '처음', '애기', '', '', '뿌리다', '주다']",오늘 처음 우리 알보몬스테라 애기들한테 뿌려 줬네요 ㅎㅎ,오늘 처음 우리 알보몬스테라 애기들한테 뿌려 줬네요 ㅎㅎ
2058,꽃피우는시간,2022-06-03,4,식물영양제,부정,naver,"[('냄새', 'Noun'), ('가', 'Josa'), ('좀', 'Noun'), ('이상하다', 'Adjective'), ('ㅡㅡ', 'KoreanParticle')]","['냄새', '이상', '']",['이상하다'],"['냄새', '이상', '', '이상하다']",냄새가 좀 이상합니당ㅡㅡ,냄새가 좀 이상합니당ㅡㅡ
